GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Air Fuel Ratio(Measured)(:1),Engine Coolant Temperature(°C),Miles Per Gallon(Instant)(mpg),Engine RPM(rpm),Fuel used (trip)(gal),Acceleration Sensor(Total)(g),Relative Throttle Position(%)
Thu Feb 28 23:29:11 PST 2013,28-Feb-2013 23:29:12.703,-122.15673239743892,37.401398821800484,24.741919,6.0,21.771045669460197,346.2059,0.74220252,0.38322192,3.68347931,-0.59598458,29.39955139,97,107.26729584,1624.5,0.7373336,-0.61485302,3.13725495
Thu Feb 28 23:29:12 PST 2013,28-Feb-2013 23:29:13.202,-122.15679702104453,37.40161125213529,24.61695,6.0,20.59157683329984,346.97806,0.58298814,0.58792615,3.51349092,-0.61303568,29.39955139,96,107.89458466,1616,0.73736733,-0.6937232,3.13725495
Thu Feb 28 23:29:12 PST 2013,28-Feb-2013 23:29:13.701,-122.15679702104453,37.40161125213529,24.61695,6.0,20.59157683329984,346.97806,0.4381389,0.04324527,2.66354942,-0.7058022,29.39955139,96,110.92169189,1606,0.73740184,-0.74757129,3.13725495
Thu Feb 28 23:29:13 PST 2013,28-Feb-2013 23:29:14.201,-122.15686026347153,37.401822481270585,24.135828,6.0,19.400031177949714,346.60046,0.78888947,0.83452892,3.18787956,-0.6355958,29.39955139,96,110.74153137,1600.5,0.73743117,-0.65447778,3.13725495
Thu Feb 28 23:29:13 PST 2013,28-Feb-2013 23:29:14.702,-122.15686026347153,37.401822481270585,24.135828,6.0,19.400031177949714,346.60046,1.12048638,1.33252287,3.31357527,-0.59943914,29.39955139,96,108.32933807,1592,0.73745602,-0.63720447,3.13725495
Thu Feb 28 23:29:14 PST 2013,28-Feb-2013 23:29:15.202,-122.15692751716126,37.40203668868037,23.950056,6.0,18.201823127056155,346.59814,1.0570401,1.28463888,2.85388851,-0.64426416,29.39955139,96,112.63065338,1584,0.73749399,-0.66314912,3.13725495
Thu Feb 28 23:29:14 PST 2013,28-Feb-2013 23:29:15.702,-122.15692751716126,37.40203668868037,23.950056,6.0,18.201823127056155,346.59814,1.09654438,1.26309109,2.8814218,-0.59271598,29.39955139,96,111.93109131,1580.5,0.73752493,-0.62192971,3.13725495
Thu Feb 28 23:29:15 PST 2013,28-Feb-2013 23:29:16.202,-122.1569831993817,37.402244324975364,23.638403,6.0,16.93837569809315,348.19653,1.04028058,1.38280118,3.16393757,-0.61339349,29.39955139,96,110.10736847,1570,0.73755574,-0.64494485,3.13725495
Thu Feb 28 23:29:15 PST 2013,28-Feb-2013 23:29:16.702,-122.1569831993817,37.402244324975364,23.638403,6.0,16.93837569809315,348.19653,1.50475574,1.99451971,2.97240138,-0.585181,29.39955139,96,107.48312378,1563,0.73758805,-0.60404581,3.13725495
Thu Feb 28 23:29:16 PST 2013,28-Feb-2013 23:29:17.201,-122.15702890412754,37.402453821210386,23.19352,6.0,15.693527160787347,350.1037,1.17914438,1.71798933,2.8981812,-0.61713672,29.39955139,96,114.63328552,1556.5,0.73762006,-0.68325871,3.13725495
Thu Feb 28 23:29:16 PST 2013,28-Feb-2013 23:29:17.702,-122.15702890412754,37.402453821210386,23.19352,6.0,15.693527160787347,350.1037,1.24857616,1.18647659,3.34350276,-0.59760815,29.39955139,96,108.59157562,1548.5,0.73765206,-0.61647719,3.13725495
Thu Feb 28 23:29:17 PST 2013,28-Feb-2013 23:29:18.202,-122.15705994773211,37.40265982588815,22.745115,6.0,14.678330683681509,352.4337,1.14801967,1.32773447,3.27167654,-0.60253167,29.39955139,96,111.81252289,1540.5,0.73768443,-0.62140232,3.13725495
Thu Feb 28 23:29:17 PST 2013,28-Feb-2013 23:29:18.701,-122.15705994773211,37.40265982588815,22.745115,6.0,14.678330683681509,352.4337,1.11809218,1.03324771,2.78325939,-0.6576134,29.39955139,96,108.59157562,1538,0.73771048,-0.63132674,3.13725495
Thu Feb 28 23:29:18 PST 2013,28-Feb-2013 23:29:19.203,-122.15707893640713,37.402864038016574,22.709114,6.0,13.911707630501043,354.71652,0.8810662,0.82016373,2.99514627,-0.65195018,29.39955139,96,111.87104034,1522.5,0.737746,-0.67083776,3.13725495
Thu Feb 28 23:29:18 PST 2013,28-Feb-2013 23:29:19.701,-122.15707893640713,37.402864038016574,22.709114,6.0,13.911707630501043,354.71652,1.20069218,0.92431152,3.28843594,-0.61191243,29.39955139,96,113.82511902,1518,0.73777282,-0.55563056,3.13725495
Thu Feb 28 23:29:19 PST 2013,28-Feb-2013 23:29:20.202,-122.15709124187757,37.40306976376647,22.669172,4.0,13.240803967308814,356.74115,1.28448915,1.57433724,3.54222131,-0.564731,29.39955139,96,109.78314972,1514.5,0.73779839,-0.58358878,3.13725495
Thu Feb 28 23:29:19 PST 2013,28-Feb-2013 23:29:20.702,-122.15709124187757,37.40306976376647,22.669172,4.0,13.240803967308814,356.74115,0.84395611,1.21281278,3.31956077,-0.61060792,29.39955139,96,109.78314972,1501.5,0.73782569,-0.62948138,3.13725495
Thu Feb 28 23:29:20 PST 2013,28-Feb-2013 23:29:21.201,-122.15709649697692,37.403271446935186,22.30243,4.0,12.756755599982206,358.1563,0.85951841,0.94107091,3.19386506,-0.63046253,29.39955139,96,113.16109467,1498,0.73785686,-0.65447158,2.74509811
Thu Feb 28 23:29:20 PST 2013,28-Feb-2013 23:29:21.701,-122.15709649697692,37.403271446935186,22.30243,4.0,12.756755599982206,358.1563,1.07020819,1.10986209,3.10887098,-0.62725997,29.39955139,96,113.23986053,1490.5,0.73788714,-0.64613914,2.74509811
Thu Feb 28 23:29:21 PST 2013,28-Feb-2013 23:29:22.202,-122.15709138941746,37.403468681133425,22.130829,4.0,12.3451522398394,0.39278135,1.06781399,1.02247381,2.92930579,-0.64652133,29.39955139,96,111.06436157,1470.5,0.73794138,-0.71090508,2.74509811
Thu Feb 28 23:29:21 PST 2013,28-Feb-2013 23:29:22.702,-122.15709138941746,37.403468681133425,22.130829,4.0,12.3451522398394,0.39278135,0.93134445,1.57912564,3.44286203,-0.58338976,29.39955139,96,101.00823975,1473.5,0.73797196,-0.61190081,2.74509811
Thu Feb 28 23:29:22 PST 2013,28-Feb-2013 23:29:23.202,-122.15707956249904,37.40366417744644,21.82041,4.0,12.082676272688367,2.1788337,0.83198512,1.53124166,3.02627087,-0.62501991,24.05303764,96,83.01087189,1454.5,0.73801905,-0.64389831,3.92156863
Thu Feb 28 23:29:22 PST 2013,28-Feb-2013 23:29:23.702,-122.15707956249904,37.40366417744644,21.82041,4.0,12.082676272688367,2.1788337,0.78769237,1.53962135,3.26209974,-0.60463107,13.84136295,96,52.05618286,1457.5,0.73813152,-0.65086681,5.09803915
Thu Feb 28 23:29:23 PST 2013,28-Feb-2013 23:29:24.202,-122.1570567491956,37.40386040636179,21.610746,4.0,11.985404990899006,4.8045526,0.72304893,1.44265616,3.01789117,-0.63214791,13.11282349,96,35.83332443,1455.5,0.73833448,-0.65102869,7.84313726
Thu Feb 28 23:29:23 PST 2013,28-Feb-2013 23:29:24.702,-122.1570567491956,37.40386040636179,21.610746,4.0,11.985404990899006,4.8045526,0.76853877,1.70362413,3.33991146,-0.59737217,13.00874615,95,35.42350769,1456,0.73857057,-0.59696239,7.84313726
Thu Feb 28 23:29:24 PST 2013,28-Feb-2013 23:29:25.202,-122.15702421308646,37.404055294105056,21.47458,4.0,12.008086608180987,7.355444,0.8774749,1.67249954,3.30758953,-0.59273767,13.19895554,95,36.41255569,1451,0.73877096,-0.61540806,7.84313726
Thu Feb 28 23:29:24 PST 2013,28-Feb-2013 23:29:25.701,-122.15702421308646,37.404055294105056,21.47458,4.0,12.008086608180987,7.355444,0.86071551,1.73953712,3.38420415,-0.58332026,12.92575455,95,35.34770966,1445,0.73895574,-0.60218441,8.23529434
Thu Feb 28 23:29:25 PST 2013,28-Feb-2013 23:29:26.201,-122.15698182435712,37.40425030902483,21.310051,4.0,12.16177431893533,9.567883,0.33758244,1.40674317,2.84550881,-0.65560269,12.83962059,95,35.75576401,1448,0.73915362,-0.64492589,7.84313726
Thu Feb 28 23:29:25 PST 2013,28-Feb-2013 23:29:26.702,-122.15698182435712,37.40425030902483,21.310051,4.0,12.16177431893533,9.567883,0.90979666,1.44624746,3.27526784,-0.6044302,12.96882057,95,83.47078705,1440.5,0.73925495,-0.62330157,7.84313726
Thu Feb 28 23:29:26 PST 2013,28-Feb-2013 23:29:27.204,-122.15693043932409,37.404436905102735,21.65348,4.0,12.17737870248007,11.454284,0.77811557,1.78742123,3.61285043,-0.56252462,12.35512352,95,75.02129364,1424,0.73935276,-0.58138162,4.31372547
Thu Feb 28 23:29:26 PST 2013,28-Feb-2013 23:29:27.702,-122.15693043932409,37.404436905102735,21.65348,4.0,12.17737870248007,11.454284,1.0486604,1.75150824,4.12161827,-0.51214385,12.64223385,95,91.25724792,1411.5,0.73943025,-0.61595684,3.52941179
Thu Feb 28 23:29:27 PST 2013,28-Feb-2013 23:29:28.202,-122.15686791983387,37.404620045182035,21.171968,6.0,12.389475452810496,14.086059,0.71227503,1.20682728,3.21421576,-0.62356722,12.69247818,95,103.58429718,1401.5,0.73949373,-0.64244509,3.13725495
Thu Feb 28 23:29:27 PST 2013,28-Feb-2013 23:29:28.702,-122.15686791983387,37.404620045182035,21.171968,6.0,12.389475452810496,14.086059,0.75896192,1.0751462,2.14520478,-0.72445393,12.86833096,95,107.99700165,1376.5,0.73956716,-0.68537086,3.13725495
Thu Feb 28 23:29:28 PST 2013,28-Feb-2013 23:29:29.202,-122.15679830888415,37.40479908247683,20.785927,6.0,12.554229579342561,16.83669,0.82240826,1.1385926,2.93289709,-0.64951515,12.86833096,95,107.75933838,1370.5,0.73964679,-0.66840196,2.74509811
Thu Feb 28 23:29:28 PST 2013,28-Feb-2013 23:29:29.701,-122.15679830888415,37.40479908247683,20.785927,6.0,12.554229579342561,16.83669,0.68474168,0.79502457,3.09929419,-0.64745384,12.78937721,95,107.01956177,1339,0.73970568,-0.66633987,2.74509811
Thu Feb 28 23:29:29 PST 2013,28-Feb-2013 23:29:30.203,-122.15672374031358,37.40497492510863,20.490643,6.0,12.827602333073202,18.01931,0.82599956,0.57595515,3.28843594,-0.63042319,12.77143288,95,109.05934143,1322,0.7397626,-0.61462498,2.74509811
Thu Feb 28 23:29:29 PST 2013,28-Feb-2013 23:29:30.706,-122.15672374031358,37.40497492510863,20.490643,6.0,12.827602333073202,18.01931,0.8858546,0.23837271,3.50151992,-0.61201978,12.77143288,95,109.08538055,1292.5,0.73983097,-0.63089371,2.74509811
Thu Feb 28 23:29:30 PST 2013,28-Feb-2013 23:29:31.202,-122.15664939365277,37.40515018092293,19.865696,6.0,13.372683097019275,18.168953,0.72304893,0.29104513,3.15436077,-0.64978385,14.62418556,95,106.48431396,1257.5,0.73988509,-0.62743419,2.35294127
Thu Feb 28 23:29:30 PST 2013,28-Feb-2013 23:29:31.701,-122.15664939365277,37.40515018092293,19.865696,6.0,13.372683097019275,18.168953,0.49320555,-0.41285014,3.35786796,-0.63248682,14.90815449,95,111.85626221,1236.5,0.73996681,-0.65136778,2.35294127
Thu Feb 28 23:29:31 PST 2013,28-Feb-2013 23:29:32.202,-122.1565840977807,37.405304768831,18.385777,6.0,13.769755895706751,18.74146,0.73501992,0.27787703,2.36068296,-0.72737819,15.00505352,95,106.70272827,1213,0.74001741,-0.74629152,2.35294127
Thu Feb 28 23:29:31 PST 2013,28-Feb-2013 23:29:32.701,-122.1565840977807,37.405304768831,18.385777,6.0,13.769755895706751,18.74146,1.07140529,0.87403327,2.79403329,-0.66321766,15.15578556,95,106.70272827,1185,0.74001741,-0.70185673,1.96078432
Thu Feb 28 23:29:32 PST 2013,28-Feb-2013 23:29:33.223,-122.15652090031395,37.405458824049994,17.490217,6.0,14.346437939696049,18.652193,1.18393278,1.39118087,3.12323618,-0.61216784,15.19885254,95,135.02177429,1034,0.74010283,-0.63104188,1.56862748
Thu Feb 28 23:29:32 PST 2013,28-Feb-2013 23:29:33.702,-122.15652090031395,37.405458824049994,17.490217,6.0,14.346437939696049,18.652193,1.48919344,1.51328516,3.16513467,-0.59249103,14.87944317,95,129.61463928,848,0.74013764,-0.59449834,1.56862748
Thu Feb 28 23:29:33 PST 2013,28-Feb-2013 23:29:34.203,-122.15645764882787,37.405596225419714,16.605276,6.0,14.706220183424751,19.224194,1.52989483,1.39237797,2.98197818,-0.61104542,14.75338459,95,136.3769989,813.5,0.74017453,-0.62796175,1.17647064
Thu Feb 28 23:29:33 PST 2013,28-Feb-2013 23:29:34.702,-122.15645764882787,37.405596225419714,16.605276,6.0,14.706220183424751,19.224194,1.50355864,1.17091429,2.8945899,-0.62772787,14.66007328,95,131.59184265,803,0.74021077,-0.64660722,1.17647064
Thu Feb 28 23:29:34 PST 2013,28-Feb-2013 23:29:35.202,-122.15639088403286,37.40571893097859,15.333017,6.0,14.872244200851709,21.080475,1.44609785,0.65855509,2.95564198,-0.63893086,14.69955158,95,126.8066864,787.5,0.74024135,-0.65996534,1.17647064
Thu Feb 28 23:29:34 PST 2013,28-Feb-2013 23:29:35.702,-122.15639088403286,37.40571893097859,15.333017,6.0,14.872244200851709,21.080475,1.67354703,0.44187984,3.11126518,-0.61807084,14.76056194,95,125.76165771,783,0.74027276,-0.63694686,1.17647064
Thu Feb 28 23:29:35 PST 2013,28-Feb-2013 23:29:36.202,-122.15632381169614,37.4058293906825,14.265609,6.0,15.028530447977872,23.32538,1.71065712,0.26231474,3.28843594,-0.6021986,14.83278751,95,120.82982635,788,0.74030787,-0.64060414,1.17647064
Thu Feb 28 23:29:35 PST 2013,28-Feb-2013 23:29:36.702,-122.15632381169614,37.4058293906825,14.265609,6.0,15.028530447977872,23.32538,2.17154098,0.32695818,3.31716657,-0.57547492,14.9296875,95,112.56947327,795,0.74034387,-0.60451096,1.17647064
Thu Feb 28 23:29:36 PST 2013,28-Feb-2013 23:29:37.201,-122.15625487684335,37.40592908168295,12.895087,6.0,15.184655642189773,25.104538,2.32955837,0.2323872,3.19027376,-0.57762527,14.99428654,95,102.78082275,783.5,0.7403754,-0.5964874,1.17647064
Thu Feb 28 23:29:36 PST 2013,28-Feb-2013 23:29:37.702,-122.15625487684335,37.40592908168295,12.895087,6.0,15.184655642189773,25.104538,2.41694665,0.02409166,3.09570289,-0.58063895,15.04094219,95,93.70476532,777,0.74040914,-0.61103725,1.17647064
Thu Feb 28 23:29:37 PST 2013,28-Feb-2013 23:29:38.204,-122.15618397016318,37.406020249163475,10.402034,6.0,15.30931142997112,27.06541,2.41215825,-0.21173722,3.25491714,-0.5674603,15.10554218,95,80.45046997,781.5,0.74044842,-0.58631903,1.56862748
Thu Feb 28 23:29:37 PST 2013,28-Feb-2013 23:29:38.702,-122.15618397016318,37.406020249163475,10.402034,6.0,15.30931142997112,27.06541,2.57017541,-0.26321256,3.22379255,-0.55986506,15.25627422,95,61.80300903,781.5,0.74049437,-0.58319741,1.56862748
Thu Feb 28 23:29:38 PST 2013,28-Feb-2013 23:29:39.202,-122.15612998047112,37.40608434199542,8.13396,6.0,15.437877907154443,28.486242,2.53186822,-0.44996029,2.98916078,-0.57905477,15.35317326,95,56.37405014,782.5,0.74052733,-0.58775431,1.56862748
Thu Feb 28 23:29:38 PST 2013,28-Feb-2013 23:29:39.701,-122.15612998047112,37.40608434199542,8.13396,6.0,15.437877907154443,28.486242,2.7461493,-0.3506009,3.25731134,-0.54523563,14.95122051,95,45.97169495,790,0.74056143,-0.56408674,1.56862748
Thu Feb 28 23:29:39 PST 2013,28-Feb-2013 23:29:40.201,-122.15609191384502,37.406124737750645,5.2767377,6.0,15.51326781851822,29.536427,2.59651184,-0.52896893,3.04422736,-0.56958681,14.85432053,95,35.23377991,789,0.74059552,-0.5892027,1.17647064
Thu Feb 28 23:29:39 PST 2013,28-Feb-2013 23:29:40.701,-122.15609191384502,37.406124737750645,5.2767377,6.0,15.51326781851822,29.536427,2.60728574,-0.42960957,3.24414325,-0.55448294,14.6887846,95,13.4338541,699,0.74067593,-0.5733372,3.13725495
Thu Feb 28 23:29:40 PST 2013,28-Feb-2013 23:29:41.202,-122.15607050770241,37.40614455169674,2.7215092,6.0,15.520686261188434,30.398962,1.9321208,-0.14709377,3.18069696,-0.60134107,14.77491665,95,9.21628284,777.5,0.74072862,-0.62021136,3.13725495
Thu Feb 28 23:29:40 PST 2013,28-Feb-2013 23:29:41.702,-122.15607050770241,37.40614455169674,2.7215092,6.0,15.520686261188434,30.398962,-0.38426939,1.09190559,3.35667086,-0.61905748,14.70672894,95,3.01453757,785.5,0.7407819,-0.64450103,2.74509811
Thu Feb 28 23:29:41 PST 2013,28-Feb-2013 23:29:42.202,-122.15607050770241,37.40614455169674,0.0,6.0,15.520089487010486,30.398962,0.18076223,0.75432318,3.19027376,-0.64631921,14.67442989,95,0,785.5,0.74084914,-0.66520488,2.74509811
Thu Feb 28 23:29:41 PST 2013,28-Feb-2013 23:29:42.705,-122.15607050770241,37.40614455169674,0.0,6.0,15.520089487010486,30.398962,0.1448492,0.77467388,3.09211159,-0.65572333,14.72826195,95,0,784.5,0.74091482,-0.67631125,2.74509811
Thu Feb 28 23:29:42 PST 2013,28-Feb-2013 23:29:43.202,-122.15607050770241,37.40614455169674,0.0,6.0,15.519035530185084,30.398962,0.1448492,0.77587098,3.12802458,-0.65214527,14.73544025,95,0,775,0.74096626,-0.67103297,2.74509811
Thu Feb 28 23:29:42 PST 2013,28-Feb-2013 23:29:43.702,-122.15607050770241,37.40614455169674,0.0,6.0,15.519035530185084,30.398962,0.1352724,0.76988548,3.12323618,-0.65280747,14.78927326,95,0,802.5,0.74101084,-0.67169529,2.74509811
Thu Feb 28 23:29:43 PST 2013,28-Feb-2013 23:29:44.201,-122.15607050770241,37.40614455169674,0.0,4.0,15.51680303360759,30.398962,0.12330139,0.77826518,3.08612609,-0.65631771,14.62418556,95,0,793,0.74106842,-0.67493361,2.74509811
Thu Feb 28 23:29:43 PST 2013,28-Feb-2013 23:29:44.702,-122.15607050770241,37.40614455169674,0.0,4.0,15.51680303360759,30.398962,0.12928689,0.78784198,3.11844778,-0.65286285,14.29401016,95,0,820,0.74111646,-0.67175072,2.35294127
Thu Feb 28 23:29:44 PST 2013,28-Feb-2013 23:29:45.202,-122.15607050770241,37.40614455169674,0.0,4.0,15.515012806518,30.398962,0.1376666,0.78664488,3.10647678,-0.65403926,14.51292992,95,0,821,0.7411741,-0.66976684,2.35294127
Thu Feb 28 23:29:44 PST 2013,28-Feb-2013 23:29:45.701,-122.15607050770241,37.40614455169674,0.0,4.0,15.515012806518,30.398962,-0.68833297,1.22238958,3.17471147,-0.62719226,14.67442989,95,0,814,0.741216,-0.66465318,12.94117641
Thu Feb 28 23:29:45 PST 2013,28-Feb-2013 23:29:46.201,-122.15607050770241,37.40614455169674,0.0,4.0,15.513767347738645,30.398962,-2.94845939,2.50209045,3.04303026,-0.47939324,14.17198753,95,0,1397,0.74139124,-0.49822187,12.94117641
Thu Feb 28 23:29:45 PST 2013,28-Feb-2013 23:29:46.704,-122.15607050770241,37.40614455169674,0.0,4.0,15.513767347738645,30.398962,-2.93050289,2.51645565,2.96881008,-0.48438647,14.78927326,95,0.19640028,1941,0.74183792,-0.48309651,15.29411793
Thu Feb 28 23:29:46 PST 2013,28-Feb-2013 23:29:47.202,-122.15605071818227,37.406157772657124,1.7602324,4.0,15.508112717086444,35.005646,-2.41814375,2.09866738,2.92810869,-0.53871125,14.37655258,95,1.30813777,1989,0.74223816,-0.55756015,14.90196133
Thu Feb 28 23:29:46 PST 2013,28-Feb-2013 23:29:47.701,-122.15605071818227,37.406157772657124,1.7602324,4.0,15.508112717086444,35.005646,-1.59094703,1.12901568,2.99155498,-0.61693877,15.24191952,96,2.13762665,2207,0.74266911,-0.59609425,16.47058868
Thu Feb 28 23:29:47 PST 2013,28-Feb-2013 23:29:48.201,-122.15601759242904,37.40619432276636,4.620209,4.0,15.421163349898501,34.62555,-2.57256961,0.68249714,3.18668246,-0.55776143,14.37655258,96,2.70957494,2364,0.74321121,-0.57565105,20
Thu Feb 28 23:29:47 PST 2013,28-Feb-2013 23:29:48.702,-122.15601759242904,37.40619432276636,4.620209,4.0,15.421163349898501,34.62555,-2.65038133,0.05761048,3.01310277,-0.57189643,14.64571762,96,2.8693881,2287.5,0.74385208,-0.59075665,18.03921509
Thu Feb 28 23:29:48 PST 2013,28-Feb-2013 23:29:49.203,-122.15597817542525,37.406243036330274,6.6758204,4.0,15.368705361640643,32.443687,-2.70903921,-0.09681553,3.08253479,-0.56255865,14.46627426,96,3.75076628,2424.5,0.74485356,-0.57594866,18.4313736
Thu Feb 28 23:29:48 PST 2013,28-Feb-2013 23:29:49.703,-122.15597817542525,37.406243036330274,6.6758204,4.0,15.368705361640643,32.443687,-2.44208574,-0.7827543,3.49673152,-0.53897005,14.77491665,96,4.30408192,2492.5,0.7455011,-0.55781907,18.8235302
Thu Feb 28 23:29:49 PST 2013,28-Feb-2013 23:29:50.208,-122.15595261800689,37.406318309532864,8.765107,4.0,15.440364881776189,14.605655,-2.22301626,-1.30947864,2.63721323,-0.60491776,14.52010727,96,4.85415411,2492.5,0.74611795,-0.54977387,20.3921566
Thu Feb 28 23:29:49 PST 2013,28-Feb-2013 23:29:50.702,-122.15595261800689,37.406318309532864,8.765107,4.0,15.440364881776189,14.605655,-2.17393517,-1.28553665,3.12682748,-0.57127434,15.24909687,96,5.77654791,2528,0.74665821,-0.58244836,18.8235302
Thu Feb 28 23:29:50 PST 2013,28-Feb-2013 23:29:51.203,-122.15595206352468,37.40640663526955,10.455036,4.0,15.869084958979485,359.6043,-2.7497406,-1.7392379,3.80438662,-0.47071111,14.36937523,96,5.77654791,2246,0.74665821,-0.48953676,19.2156868
Thu Feb 28 23:29:50 PST 2013,28-Feb-2013 23:29:51.702,-122.15595206352468,37.40640663526955,10.455036,4.0,15.869084958979485,359.6043,-2.46602774,-1.95232189,3.07056379,-0.53292763,14.89379883,96,6.70604372,1857,0.74723148,-0.53773552,18.4313736
Thu Feb 28 23:29:51 PST 2013,28-Feb-2013 23:29:52.202,-122.15598262368707,37.40649739641945,11.036842,8.0,16.16818415437624,345.2769,-2.67911172,-1.28074825,3.59609103,-0.50560033,14.61700726,96,5.57462502,1793,0.74833572,-0.5244379,21.56862831
Thu Feb 28 23:29:51 PST 2013,28-Feb-2013 23:29:52.702,-122.15598262368707,37.40649739641945,11.036842,8.0,16.16818415437624,345.2769,-2.7449522,-1.15505266,3.7026329,-0.49662966,14.62059593,96,5.79939318,2003.5,0.74892819,-0.51546419,69.01960754
Thu Feb 28 23:29:52 PST 2013,28-Feb-2013 23:29:53.203,-122.15605044896951,37.406599209337,12.238663,12.0,16.649189976791817,332.31686,-3.02866507,-1.53213942,3.12323618,-0.51081973,14.69596195,96,5.66043711,2101.5,0.74961203,-0.48085088,77.64705658
Thu Feb 28 23:29:52 PST 2013,28-Feb-2013 23:29:53.703,-122.15605044896951,37.406599209337,12.238663,12.0,16.649189976791817,332.31686,-2.65995812,-1.37172794,3.16633177,-0.53687048,14.95122051,96,5.60532808,2190,0.75037193,-0.55571878,78.03921509
Thu Feb 28 23:29:53 PST 2013,28-Feb-2013 23:29:54.202,-122.15615958463054,37.40669164370168,14.206199,6.0,16.763687059999906,317.6564,-2.04464817,0.29104513,2.94845939,-0.61404586,14.94404316,96,5.7160368,2317,0.75106543,-0.60084021,78.03921509
Thu Feb 28 23:29:53 PST 2013,28-Feb-2013 23:29:54.705,-122.15615958463054,37.40669164370168,14.206199,6.0,16.763687059999906,317.6564,-1.44849205,1.58271694,3.08612609,-0.59785736,14.44115257,96,5.83551025,2413.5,0.75183713,-0.63149428,63.52941132
Thu Feb 28 23:29:54 PST 2013,28-Feb-2013 23:29:55.201,-122.15628153928519,37.40678234860549,15.062311,6.0,16.65279990883018,315.23093,-1.45328045,1.25351417,3.01070857,-0.61704588,14.69955158,96,6.18954182,2500.5,0.75254607,-0.63592148,31.76470566
Thu Feb 28 23:29:54 PST 2013,28-Feb-2013 23:29:55.702,-122.15628153928519,37.40678234860549,15.062311,6.0,16.65279990883018,315.23093,-0.78649527,1.66890824,3.44286203,-0.58283103,15.1270752,96,9.12145519,2606,0.75311095,-0.60425895,25.09803963
Thu Feb 28 23:29:55 PST 2013,28-Feb-2013 23:29:56.202,-122.15642049053055,37.406879598713324,16.803986,6.0,16.513406232902504,313.92838,-0.35434186,1.64855754,2.94486809,-0.63508189,14.5236969,96,8.31071663,2651.5,0.75366616,-0.65396374,16.47058868
Thu Feb 28 23:29:55 PST 2013,28-Feb-2013 23:29:56.702,-122.15642049053055,37.406879598713324,16.803986,6.0,16.513406232902504,313.92838,-0.29927522,1.34569097,3.28723884,-0.61763585,15.19885254,96,11.00028038,2325,0.75409538,-0.68265289,15.68627453
Thu Feb 28 23:29:56 PST 2013,28-Feb-2013 23:29:57.202,-122.15657747405336,37.40699596883133,17.834423,6.0,16.68950694518518,313.40808,0.12449849,1.99571681,2.17034388,-0.68017805,14.30836487,96,13.35541344,2057.5,0.75447184,-0.76264608,15.68627453
Thu Feb 28 23:29:56 PST 2013,28-Feb-2013 23:29:57.702,-122.15657747405336,37.40699596883133,17.834423,6.0,16.68950694518518,313.40808,-0.61411273,0.44187984,4.93564701,-0.47199941,14.87944317,96,12.19740582,2068.5,0.75495005,-0.49082556,16.07843208
Thu Feb 28 23:29:57 PST 2013,28-Feb-2013 23:29:58.201,-122.15673755620293,37.40711428134365,18.112549,4.0,17.070825436922306,313.39688,-0.58298814,0.95064771,3.23217225,-0.63246346,14.87944317,96,12.1865797,2092,0.75534683,-0.64139569,16.07843208
Thu Feb 28 23:29:57 PST 2013,28-Feb-2013 23:29:58.702,-122.15673755620293,37.40711428134365,18.112549,4.0,17.070825436922306,313.39688,-0.58418524,0.66334349,2.80600429,-0.68110901,14.29759789,96,12.38799,2118.5,0.75619352,-0.70000654,16.07843208
Thu Feb 28 23:29:58 PST 2013,28-Feb-2013 23:29:59.201,-122.1568994529075,37.40722951995579,18.519176,4.0,17.610281591341703,312.90848,-0.59017074,0.64179569,3.68826771,-0.59466732,15.15578556,96,12.57857418,2130,0.75619352,-0.60987836,16.07843208
Thu Feb 28 23:29:58 PST 2013,28-Feb-2013 23:29:59.701,-122.1568994529075,37.40722951995579,18.519176,4.0,17.610281591341703,312.90848,-0.5363012,0.80579853,2.23977566,-0.73227578,14.41603088,96,12.9597435,2156.5,0.75705963,-0.7697131,16.07843208
Thu Feb 28 23:29:59 PST 2013,28-Feb-2013 23:30:00.203,-122.15706051834717,37.407344484253635,19.051212,4.0,18.134557304902966,312.20575,-0.2777274,1.23675478,1.98838449,-0.74062866,15.22756386,96,13.98244572,2191.5,0.75744212,-0.75954652,16.47058868
Thu Feb 28 23:29:59 PST 2013,28-Feb-2013 23:30:00.702,-122.15706051834717,37.407344484253635,19.051212,4.0,18.134557304902966,312.20575,-0.32441434,0.47061026,2.85987401,-0.68370789,14.34066486,96,14.53505611,2191.5,0.75788581,-0.68721128,16.47058868
Thu Feb 28 23:30:00 PST 2013,28-Feb-2013 23:30:01.202,-122.15722440412681,37.40745742120657,19.417892,4.0,18.592261103972234,311.4665,-0.09097967,1.26907659,3.25372005,-0.62486947,15.13425255,96,14.53505611,2210,0.75788581,-0.64374775,16.47058868
Thu Feb 28 23:30:00 PST 2013,28-Feb-2013 23:30:01.706,-122.15722440412681,37.40745742120657,19.417892,4.0,18.592261103972234,311.4665,-0.2645593,1.17211139,1.45447755,-0.78868383,14.39808559,96,14.72435665,2236,0.75875521,-0.80761814,16.07843208
